file_name,rel_path,summary,summary_source_text
100_355.pdf,日本醸造協会誌/100巻/5号/100_355.pdf,液体培養では麹菌の酵素が細胞壁にトラップされる割合が高く、固体培養よりも安定性UP！α‑アミラーゼやグルコアミラーゼが80％以上トラップされるって、酵母の“隠れた力”かも！すごい発見です。,"J . Brew. Soc. J apan. Vol . 100, No. 5, p. 355~361 ( 2005)研究報文麹菌細胞壁への酵素のトラップ加藤拓2・下飯仁1, 2・伊藤清1, 21 酒類総合研究所 ( 〒739- 0046東広島市鏡山3- 7- 1)2 広島大学先端物質科学研究科 ( 〒739- 8527東広島市鏡山1- 4- 1)平成16年10月12日受理Trapping of enzymes in the fungal cell wallTaku KATO2, Hitoshi SHIMOI1,2, and Kiyoshi ITO1,2eNational Research Institute of Brewing, 3-7-1 Kagamiyarna, Higashi-Hiroshima 739-0046, Japan)(2Departrnent of Molecular Biotechnology, Hiroshima University, 1-4-1 Kagamiyama, Higashi-Hiroshima739-8527, Japan)Enzymes trapped in fungal cell wall and free enzymes produced by koji molds were measuredseparately. Little differences in a tendency for trapping were recognized between Aspergillus oryzae andA. kawachii. More enzymes were trapped in liquid cultures, while the ratios of the trapped enzymesdecreased in solid c ultures. More than 80% of a-glucosidase and more than 50% of glucoamylase weretrapped in liquid cultures; moreover, 10%-20% of the enzyme was trapped even in a-amylase. In solidculture, more than 20%"
100_362.pdf,日本醸造協会誌/100巻/5号/100_362.pdf,長期貯蔵米は水分が15％超えると砕けやすいらしい！乾燥処理で破損率が下がると報告されているので、保存前にしっかり乾燥させるといいかも。日本酒作りのコツ、試してみてね！,"J. Brew. Soc. Japan. Vol.100, No.5, p.362•`369 (2005)研究報文長期貯蔵米精米時の砕米発生低減について橋爪克己・奥田将生・沼田美子代・櫻尾尚平・小関卓也・畑冨士夫1・蓮尾徹夫1・庄嶋修1( ( 独) 酒類総合研究所, 1日本酒造組合中央会)平成16年11月8日受理Decrease in the broken rice ratio at the milling of long-term stored rice grainsKatsumi HASHIZUME, Masaki OKUDA, Mineyo NUMATA, Shohei SAKURAO, Takuya KOSEKI, Fujio HATA',Tetsuo HAsuol and Osamu SHYOJIMA1(National Research Institute of Brewing, 3-7-1, Kagamiyania, Higashi-Hiroshima 739-0046; 'Japan SakeBrewing Association, 1-1-21, Nishishinbashi, Minatoku, Tokyo 105-0003)The broken rice ratio at milling of long-term stored rice grains was closely related with themoisture content of the brown rice grains. Rice grain samples of low moisture content (11-13%) showeda low broken rice ratio in the milling process, while the broken rice ratio  of the samples of high moisturecontent (over 15%) was very high. Drying treatment of the long-term stored rice grains was effectivein preventing the breaking of rice grains in milling, and the avail"
100_371.pdf,日本醸造協会誌/100巻/6号/100_371.pdf,江戸時代の「下りしょうゆ」を復元したプロジェクト、実際に作ってみたら味が全く違うかも！昔の淡白な風味と今の濃厚さ、どっちが好きか試してみよう。すごい発見があるかも！？,"<巻頭随想〉江戸醤油( 下りしょうゆ) 復元雑感キツコーマン株式会社研究本部菊地護徳川家康が江戸に開府して以来約400年ということもあり, 江戸時代の文化や歴史が取り上げられる機会が多いように思われる。紀元前10世紀頃中国で生まれたと言われるしょうゆが,鎌倉時代に径山寺みそ様のものとして日本に伝来し, 小麦を加えた製造方法に改変された後,江戸市場のしょうゆは18世紀後半まで上方からの「下りしょうゆ」が全盛であったという。現在の濃口しょうゆの原型は江戸時代後期に完成したと伝えられるが, 当時野田・銚子の「関東地廻りしょうゆ」は市場で2級品の扱いであった。しかし19世紀に入ると立場は逆転し幕府開府いらい約200年間「下りしょうゆ」に馴染んだ市場が現代の濃ロタイプのしょうゆにとって代わられたという。元来保守的といわれるヒトの味覚がなぜ急に変わってしまったのでしょうか。様々の背景や要因の中で「昆布のダシ味を生かした塩中心の淡白な味付け」から「カツオ節のダシ, 砂糖やみりんでの濃厚な味付け」に味覚が変わり, 個性の強い調味料に負けないパワーを持つしょうゆが求めれたのではないかというのが有力らしい。当時の「下りしょうゆ工が本当にパワーの無いしょうゆであったかどうかの確認には, それがどんなしょうゆであったのかを知る必要があります。2003年9月, キッコーマン国際食文化研究センターと( 株) NHKプロモーションは共同で「下りしょうゆ」を復元するプロジェクトを発足させました。「これ」という造り方の資料がないため, 江戸時代に著された文献の中からのしょうゆ製造方法をもとに「下りしょうゆ」に近いであろう「しょうゆ」を復元してみたわけです。2004年8月初旬原料処理, 製麹, 仕込みを行い, 出典文献記載どおりの諸味撹拌による3ヶ月の発酵熟成の後, 圧搾・製成・詰を経て12月中旬完成しました 。現在の濃口しょうゆと今回の江戸醤油を機器分析, 官能検査料理を実際に作る, 等さまざまな比較検討の結果, 推論でしかなかった交代劇の理由がある程度検証出来たと考えています。江戸時代も現代も市場が商品を選択していることに変わりはありません。江戸時代後期の30数年間でヒトの味覚が変わり, 市場での選別が厳しく行われました。現在しょうゆの出荷量は2003年度農水省集計によれば98万KL余りで, 一時"
100_372.pdf,日本醸造協会誌/100巻/6号/100_372.pdf,蛍光灯で清酒が色づくって知ってた？実験で無色瓶や青瓶は特に着色しやすいらしいよ。カラーフィルムで防げるかも？日本酒の見た目を守りたい人は要チェック！,"清酒の蛍光灯着色清酒には固有の色があり, 品質の4部であるともに風味のバロメータ4になっている。流通段階で清酒が過度に着色するとクレーム対象となるため, 日光着色については万全の対策が講じられている。一方, 着色は日光ばかりではなく蛍光灯によっても起こることはしばしば経験される。筆者らは蛍光灯による清酒の着色現象を詳細に調べている。本稿は着色の実態とその防止策について貴重な情報を提供している。野村佳司・高橋利郎1. はじめに近年, 清酒の販売と購買形態が変化している。従来は清酒は一升瓶など大容量のガラス容器で各家庭に配達されていた場合が多かったのに対し, 最近はコンビニエンスストアなどを中心に酒販店の店頭で180mlや300ml 程度の少量ガラス瓶で販売されるケースが目立つようになっている。当研究所が行った清酒の容器に対する消費者の意識についてのアンケート調査1)でも少量瓶を望む回答が多かった。特に女性や20代及び30代にその傾向は強く, これから清酒の需要を伸ばすために清酒の魅力をアピールしなくてはならないこれらの層が少量瓶を求めていることがわかる。店頭では少量瓶は商品価値を上げるため, 見栄えを良くする必要もあり, 冷蔵ショーケースで蛍光灯で明るく照明しながら陳列して販売するケースがよく見られる。しかし, 冷蔵ショーケースに陳列販売されている清酒の中に異常に着色している商品に遭遇することがある。清酒の官能審査における酒質の総合評価が着色度とかなりの相関係数があることが報告されてる2) 3) 。したがって清酒の着色増加が商品価値を損ねる結果につながっていると思われる。2. 清酒の着色日光が照射された清酒が着色することは従来から知られており5) , 日光照射による着色物質は原料由来のフラビンや鉄と関わりのあるフェリクリシンではなく,貯蔵中と同様にメイラード反応などの褐変反応 によってメラノイジンが生成しているものと考えられている5) 。また, 清酒の着色反応ではキヌレン酸が390nm以下の波長の光により光増感作用を示すという報告もあり6) キヌレン酸の関与も示唆されている。3. 蛍光灯の直接照射実験4)蛍光灯が清酒の着色に影響しているものと推測し,低温条件下での蛍光灯の種類及び瓶の色等が清酒の着色に及ぼす影響を検討した。20Wサイズの蛍光灯を左右から3本ずつ計6本を"
100_378.pdf,日本醸造協会誌/100巻/6号/100_378.pdf,酵母のトランスポーターは、糖やアミノ酸を取り込むために100種類以上もあるんだって！グルコースが多いと他の糖は抑制される「グルコース抑制」や、アンモニアが多いと窒素源を抑える「NCR」もあるよ。酵母が最適に働く秘密、すごいね！,"酵母のトランスポーターの転写制御酵母は, 細胞の外にある糖やアミノ酸などのさまざまな低分子物質を細胞内に取り込んで利用している。このために, 細胞膜には特異性の異なる多くのトランスポーターが存在している。これらのタンパク質をコードする遺伝子の発現は, 環境の変化に対応して転写レベルで厳密に制御されていることがわかってきた。児玉由紀子はじめに醸造における醗酵過程では, 原料に含まれる糖やアミノ酸等が酵母に取り込まれ, 代謝されてエタノールや種々の香味成分が作られる。いうなれば, 酵母による各種物質の取り込みは, 醸酵の最初のステップである。酵母による物質の取り込みは, 単純拡散によるものや, 細胞膜に存在するトランスポーター蛋白を介して行われるものが知られているが, 醸造において重要な糖やアミノ酸等の取り込みのほとんどはトランスポーターを介して行われている。出芽酵母( Sacckar-omyces Cezevi si ae) では, 現在までに100種類以上のトランスポーターが知られており, これら多数のトランスポーターの巧みな使い分けによって, 外界の物質の種類, 濃度に応じた効率のよい取り込みが行われている。それでは, これらのトランスポーターは, いったいどのようなメカニズムで制御されているのだろう?本稿では, 酵母のトランスポーターの転写レベルでの制御について, 最近の知見を解説する。酵母のトランスポーターの種類と機能酵母の細胞膜に存在するトランスポーターは, 現在明らかになっているものだけでも100種類を超えるが,ここでは主に醸造と関係が深い糖, アミノ酸のトランスポーターを中心に紹介する。酵母のトランスポータ一は最近データーべ一ス化されている1) ので, そちらも参照していただきたい。( 1) 糖トランスポ- ター現在知られているSacCkaromyces cez evi si aeの糖トランスポーターを第1表に示す。糖トランスポーターのほとんどは12回の膜貫通部位を持ち, 互いによく似た構造を有している。グルコースを基質とするトランスポーターだけでも親和性の異なる17種類のトランスポーター( Hxt 1~17) が存在し, 外界のグルコース濃度に応じた親和性のトランスポーターが機能している。その制御には後述するグルコースセンサー( Rgt 2, Snf "
100_384.pdf,日本醸造協会誌/100巻/6号/100_384.pdf,醤油研究はまだ発展途上！実用化に向けて新しいアイデアが必要だと研究者は語る。今後の進化に期待しよう！,"平成16年度における醤油の研究業績平成16年度における醤油の研究業績集を見ると, 関連する諸問題について高度な技術をもって基礎的研究の一端が確実に行われていることが伺われるものの, 実業的な面での研究の成果が少なく, あたかも醤油の研究が完成期を迎えたかのごとき様相が感じられる。しかしながら, 消費者の多様なニーズを考慮すると,未だ研究開発の余地が大きく残されていると考えられる。これらの問題点を的確に捉え, 研究開発のゴールイメージを明確にして, より一層, 着実な検討が行われれば, さらに新しい醤油研究の隆盛を期待できるものと考える。今こそ, 温故知新, 新たな発展へのステップが得られる時代ではなかろうか。編集部( 1) 原料及び原料処理( a) 大豆平ら1) は, 大豆の食物繊維( 水溶性: SDF・不溶性: I DF・総量: TDF) 含量および品質( 百粒重,たん白質・脂質含量) への品種と栽培条件の影響を,普通畑標準播種栽培大豆( 標準大豆) ・水田転換畑標準播種栽培大豆( 転換畑大豆) ・普通畑晩期播種栽培大豆( 晩播大豆) について検討した。試料は早生~晩生の計7品種で, 前東北農業試験場刈和野試験地で1995年に栽培した大豆である。転換畑栽培では,SDF・I DF・TDF含量への影響は品種により異なり,含量の変化に一定の傾向がなく, 品種と栽培条件( 土壌条件) についてその影響の程度を寄与率で見ると,品種からの影響が, 土壌条件からの影響よりも著しく大きいことを明らかにした。一方, 品質は土壌条件の影響を受け, 標準大豆と転換畑大豆の各平均値で比較すると, 百粒重では100%, たん白質では104%と増加, 脂質では94%と減少がみられ, それぞれ有意水準1%で有意差を認めた。しかしながら, 品種と土壌条件についてその影響の程度を寄与率よりみると,たん白質 ・脂質含量, 百粒重は土壌からの寄与も受けるが, 品種からの寄与が, 土壌条件からの寄与よりも著しく大きいことを認めた。晩播栽培では, 播種期の影響を受け, 生育・登熟日数の短縮と登熟気温の低下がみられ, 標準大豆と晩播大豆の各平均値で比較すると, I DF含量では102%と増加, 百粒重では97%と減少がみられ, 共に有意水準5%で有意差を認めた。さらに, 脂質含量では93%と減少がみられ, "
100_414.pdf,日本醸造協会誌/100巻/6号/100_414.pdf,"本誌第100巻5号、味噌研究記事の訂正が発表！  
「連続蒸米機」「米麹の雑菌」など、細かい修正が入ってます。  
ちょっとした学術の裏側、知りたくない？ すごい！","436) 力石みほ: 食品と容器, 45, 169 ( 2004)437) 石井茂孝, 小山: 醸協, 99, 218 ( 2004)438) 中台忠信, 田中: 醸協, 99, 404 ( 2004)439) 平山忠夫: キッコーマン技術情報, NO. 141, P.10 ( 2004)440) 平山忠夫: キツコーマン技術情報, No. 142, P.8 ( 2004)441) 平山忠夫: キツコーマン技術情報, No. 143, P.8 ( 2004)442) 平山忠夫: キッコーマン技術情報, No. 144, P.8 ( 2004)443) ボイラ・クレーン安全協: 実務展望, No. 218, P.23 ( 2004)444) 坂上和之, 森本, 千田, 鐘, 岩渕, 原田: 特開2004- 180563445) 入江錬三: 特開2004- 254659446) 中村寛治: 特開2004- 121148本誌第100巻第5号味噌に関する研究業績記事中以下の通り訂正します。312頁左段上から5行目連続蒸米材の→連続蒸米機の上から11行目米麹の離菌→米麹の雑菌315頁右段下から9行目する観点か→する観点から317頁右段上から17行目除いたら518点→除いた518点319頁右段下から6行目腫瘍な配糖体→主要な配糖体414醸協( 2005) nan nan nan nan nan nan nan nan nan nan nan nan nan nan"
100_426.pdf,日本醸造協会誌/100巻/6号/100_426.pdf,万葉時代の酒は水稲で作られたんだって！古代から続く米の歴史を感じると、今飲む日本酒も昔の味が息づいているかも。すごい！🍶✨,"万葉の古代と酒( 5)加藤百一第5章万葉の世の酒造り「万葉の世の酒造り」といっても, 『万葉集』には酒造りの実際を詠った歌はほとんど見られない。といって, ここでは, 万葉の世の酒から離れることなく, また断片的観察に流れないように, 酒造りを構成する,例えば次のような項目を取り上げて考察を進めることにした。( 1) 原料米一水稲作り( 2) 酒造用水( 3) 醸造用具( 4) 造酒司・御酒醸所( 5) 酒造りの歌5汁原料米一水稲作り栽培稲の起源地, アッサム丘陵・雲南高原から, 稲作文化の東北への伝播の道は, 揚子江下流域を経由して日本へ, そして日本の稲の起源とつらなることになるが, それは万葉の時代よりおよそ1400年も以前であった。中国大陸や朝鮮半島から渡来した人々によって, 稲作文化は北九州に伝えられ, 日本本土を中国・近畿・東海地方に, 更に東北地方まで伝播されていった. 以下, その断片的知見1) 掲げよう。1) 唐津市( 佐賀県) の菜畑遺跡から発見された花粉は縄文後期( B. C. 8) のもので, なお焼畑農業と共に熱帯j aponi caが移入され, 後には水田耕作が行われていたと推測される。2) えびの市( 宮崎県) の桑田遺跡出土の炭化米は,熱帯j aponi caが焼畑農業と共に, 南方から渡来したものであろう。3) B. C。5, 漢民族に追われた江南の呉・越人らは,温帯j aponi caと水稲農耕技術を携えて北九州に上陸し, 先住民と一体化した。4) B. C. 4~1, 大陸から朝鮮経由で, 温帯l apon-i caと金属具を用いた水稲栽培技術を携えた人々が日本へ移住した。たれやなぎ5) 青森県の垂柳遺跡で発掘された弥生前期の水田は, 日本海沿いに西日本の稲作文化が伝播したのであろう。このように北九州で始まった水稲耕作文化は, B°C. 3には九州全域に, 更に中国・近畿・東海地方一帯は紀元前後ころまでに, さらにA. D. 2~3には東北地方の北部まで, その範囲を拡げていったようである。こうして, これまで数千年続いた狩猟漁携生活の縄文EI 本は, 水稲農耕生活を主体とする弥生日本へと大きく転換していったのである。万葉時代の米の品種については, かつて直良博士2)は, その95%が北東アジア種( j aponi ca系) ,"
100_449.pdf,日本醸造協会誌/100巻/6号/100_449.pdf,納豆菌で生麦を発酵させると、血栓溶解酵素やビタミンKが増えて体に嬉しい効果が期待できるかも！すごい発見、楽しみです！,"J. Brew. Soc. Japan. Vol. 100, No.6, p.449•`453 (2005)研究報文無蒸煮麦類の納豆菌処理による栄養価及び生理活性の付加須見洋行・浅野倫和・矢田貝智恵子( 倉敷芸術科学大学生命科学部生命科学科)平成17年1月5日受理Additional effect of some nutrients and biological-active substancesby Bacillus natto treatment of raw wheatHiroyuki Sumi, Tomokazu ASANO and Chieko YATAGAI(Department of Physiological Chemistry, Kurashiki University of Science and the Arts,Kurashiki, 712-8505, Japan)By a solid-state culture of raw barley with fermented Bacillus natto BN -1, a thrombolytic enzyme,nattokinase, could be produced. Nattokinase production reached its maximum level after 1 day offermentation at 37•Ž, and then gradually decreased. However, in the presence of a high concentration(0. 5-2.0 M) of urea, the production level was increased and continued for a longer time. Bacillus nattofer mentation was also possible when using raw wheat. The final product had very strong nattokinasethrombolytic activity as well as amidolytic activity for S-7388. During the fermentation, concentrations"
100_454.pdf,日本醸造協会誌/100巻/6号/100_454.pdf,花から分離した酵母で小仕込み試験！AB‑2（アベリア）やKS‑3（コスモス）、MR‑4（マリーゴールド）が爽やかな香りを放つみたい。実験では発酵力も抜群で、低酸性の美味しい酒ができるかも！すごい発見だね🍶✨,"ノートJ. Brew. Soc. Japan.Vol. 100, No. 6, p. 454•`460 (2005)麹汁培地を用いて花から分離した酵母の清酒醸造試験小室友香理・清水大介・加藤陽子穂坂賢・中田久保( 東京農業大学短期大学部醸造学科)平成17年1月11日受理Sake brewing test of yeasts isolated from flowersby using koji extract mediumYukari KOMURO, Daisuke SHIMIZU, Yoko KATO,Masaru HOSAKA and Hisayasu NAKATA(Department of Brewing and Fermentation,Junior College of Tokyo University of Agriculture,1-1-1 Sakuragaoka, Setagaya-ku,Tokyo 156-8562, JAPAN)We used natural flowers to isolate yeast strainswhich have the characteristics of sake yeast, usinga medium containing yeastcidin produced by Asper-gillus oryzae No.G. Although a synthetic culturemedium was employed in previous papers1), a kojiextract culture medium was applied this time.As a result, Saccharomyces species was isolatedfrom the flower of 48 items among  241 samplescollected in Japan. Furthermore, results of theexamination of physiological character showed 16strains were a non-forming sake yeast type. Thesestrains were used in sake brewing tests on a"
100_467.pdf,日本醸造協会誌/100巻/7号/100_467.pdf,ビールは「文明の酒」、ウイスキーは「文化の酒」って言われるよ。大規模な装置で均質に作るビールと、長い熟成を経て自然の味を引き出すウイスキー。技術と自然がうまく混ざったお酒、楽しみだね！,"<巻頭随想>「原理は同じ... 」アサヒビール( 株) 商撒術開発本部酒類研究所長柴田和憲先ごろ急逝された宇野正紘さん( ニッカウヰスキー前社長) が, 「ビールは文明の酒, ウィスキーは文化の酒」とおっしゃっていたことを思い出す。私に文化や文明についてうんちくを傾けて語る資格はないが, 蝶の蒐集や料理など, 趣味も多彩であった宇野さんらしい面白いたとえ方だなと感心した記憶が残っている。広辞苑で「文化」と「文明」をそれぞれ引いてみると, 文化は「人間が自然に手を加えて形成してきた物心両面の成果。衣食住をはじめ技術・学問・芸術・道徳・宗教・政治など生活形成の様式と内容とを含む。文明とほぼ同義に用いられることが多いが, 西洋では人間の精神的生活にかかわるものを文化と呼び, 文明と区別する。」, また, 文明は「宗教・道徳・学芸などの精神的所産としての狭義の文化に対し, 人間の技術的・物質的所産。」とある。確かにビール産業は装置産業と言われ, 大掛かりな製造設備を要する。いわば「文明の利器」をフルに活用し, いつでもどこでも大量に均質な商品を提供することで初めて成り立つ,量や効率が大きくモノを言うビジネスではある。ウィスキーでは原料や貯蔵樽等の組み合わせにより多様な原酒を造り分けて貯蔵しておき, 最終的にブレンダーが商品ごとに求める香味に仕上げる。その間には十年近くの熟成期間が存在し, かなりのアルコール分も蒸発する。自然の流れに任せて辛抱する時間が必要で, 人間が駆使する技術だけではいかんともしがたい要素が大きい分, 奥深さを真摯に受け入れる態度や精神に繋がるのであろう。ところで, 日本では世界の主要なお酒を国産化しているが, 技術研究の成果を反映させながらもコアになる部分ではおしなべて自然や本格感を重視した伝統的な作り方を尊重しているようである。どのお酒もこれらがないまぜにな っている。だんだんと希薄化してきているかもしれないが, 日本のメーカーは物心両面を包含した広がりのある文化を大切にするイメージを打ち出し, お客様も求めておられるということだと思う。海外でも伝統は尊重されるが, 一方で広報の有無はさておき文明の酒ビールの面目躍如たる効率化技術がいろいろと実用化されていると聞く。かなり以前であるが, ほんの一日間で下面発酵ビールの熟成を行っている北欧のビール会社を"
100_468.pdf,日本醸造協会誌/100巻/7号/100_468.pdf,和食の味覚は「だし」から生まれるんだって！米と豆、発酵調味料が組み合わさり、うま味が広がる文化。次世代へ継承されてきた秘訣、知りたくない？すごい！🍶✨,"味覚の形成と次世代への継承-だしの文化とアミノ酸の味-日本人が継承してきた和食は充分な蛋白質を含み, 動物性の脂質が少なく, 食物繊維も多く含むことから,近年, 健康面からも優れたものと見直されている。今回, 著者らに, 基本的な味を感じる仕組みから, 日本人と米, そして味噌, 醤油など発酵調味料のアミノ酸のうま味や, 昆布, 鰹節の「だし」の文化が如何にして取り入れられ, 次世代に継承されるかについて, 詳細に解説いただいた。二宮くみ子*・鳥居邦夫**1. はじめにヒトは有史以来, 生命を維持し活動的な生活を営む上で, 必要な栄養素を動物性, 植物性を問わず他の生物を食物として調達するために様々な試行錯誤を繰り返してきた。その結果, 世界各地には, その地方で容易に手に入る食物を巧みに組み合わせて加工, 調理する食文化が形成されてきた。伝統的な料理は離乳期から一生食べ続けても栄養面での問題も少なく, かつ食べなれた味に対し「おいしい」と感じ食後に満足感を覚える。したがって, 各個人の育った地域の自然環境や食習慣により「おいしい」と判断する基準も異なると考えられる。離乳期から成人に達するまでの食体験は, 個人毎の「おいしさ」の基準となり, 食欲や嗜好性そして摂食後の消化吸収や代謝の調節能力に反映され, 食後の満足感に影響を及ぼすと考えられる。海外に滞在すると, 素材は身近なものであっても食べ慣れない味付けの食事, 食体験のない珍しい食物を口にすることも多い。このようなときに満腹感に近い感覚は得られても, 充分な量を摂取することは難しく満足感が得られないのみならず, 夜中に空腹をおぼえ食べなれた日本食を食べたいという経験をすることがある。このような経験は, 食物に対する嗜好性が離乳期から成人するまでの食体験で大きく影響されることを示した身近な例である。我々日本人が継承してき た和食は,充分な蛋白質を含み動物性の脂質が少なく食物繊維も多く含むことから, 近年健康面からも優れたものであると見直されてきている。ここでは, 味を感じる仕組み, そして乳幼児期の食体験と嗜好性の形成, そして次世代への継承について考えてみたい。2. 日本人と米の文化古来, 稲の栽培は東南アジアおよび東アジアのモンスーン地域を中心に行われてきた。米に含まれる栄養素は主に炭水化物であるが, リジン"
100_478.pdf,日本醸造協会誌/100巻/7号/100_478.pdf,小麦たんぱくを入れた醤油は、旨味が3倍にアップ！褐変も抑えて「関西風うどんだし」がもっと美味しくなるかも！すごい！,"小麦たんぱく( グルテン) を配合した醤油の味と色醤油の原料は大豆と小麦は良く知られているが小麦たんぱくの使用はあまり知られていない。小麦たんぱくの利用は麹菌の酵素作用により旨味が増強され, さらに褐変反応抑制効果が期待できるという。それらのメカニズムを詳しく解説していただいた。岡田崇・桂晴美・古林万木夫1. はじめに小麦たんぱく( グルテン) は小麦粉に水を加えて混捏した生地( ドウ) から, 塩水によって糖質や水溶性タンパク質を洗い落とした後に残る粘弾性に富む塊をいう1>。小麦たんぱくは小麦中に約10%含まれ, その構成アミノ酸の約40%がグルタミン( Gl n) である。Gl nは, 醤油醸造中に麹菌の生産するグルタミナーゼにより旨味成分であるグルタミン酸( Gl u) に変換されるため, 小麦たんぱくを小麦の副原料として用いた醤油はGl uを多く含むことが期待される。しかしながら, 醤油醸造中にGl uやGl nの一部が, 非呈味性のピログルタミン酸( pGl u) に化学的に変換されてしまうことが知られている。一方, 最近のペプチド研究では, 小麦たんぱくの酵素分解物から様々な機能性ペプチドが単離されており2, 3) , 遊離のGl uやGl nと同様に, N末端のGl uやGl nが化学的変換を受けてピロ化されたピログルタミン酸ペプチド( pGl uペプチド) に呈味増強効果があることが報告されている4) 。また, 小麦たんぱくの酵素分解物からは, 抗酸化作用をもつペプチドも単離されている。醤油の褐変着色物質であるメラノイジンを生成させるアミノカルボニル反応は, 温度の上昇や酸素の存在で著しく促進されるが, 特に酸化条件下で進行する褐変は, 使用中の色の濃化などの品質劣化をもたらす主な要因である。それゆえ, 醤油中に存在する抗酸化ペプチドは, 醤油の抗酸化力を高 めることで醤油の褐変抑制に寄与している可能性が考えられた。本稿では, 特に呈味の増強や褐変抑制の観点から醤油原料に小麦たんぱくを配合することの意義について述べる。実験方法など詳細については, 原著論文を参照いただきたい5, 6) 。2. 醤油中のpGl uペプチドと呈味性長期にわたる醤油醸造では, 遊離アミノ酸であるGl uやGl nの一部がピロ化されるが3) , ペプチドにおいてもN末端でピロ"
100_484.pdf,日本醸造協会誌/100巻/7号/100_484.pdf,フランスのカルヴァドスやイタリアのグラッパ、ブランデー製造の裏側を調査！焼酎作りに役立つヒントが満載。興味津々かも！🍶✨,"フランス, イタリアにおけるブランデー製造日本の酒類市場は焼酎の課税移出数量が清酒を上回るなど, 大きな変化を生じている。にもかかわらず,欧州における蒸留酒製造に関する技術情報は, 十分に日本に伝えられていない。本稿ではフランスのコニャック, アルマニャック, カルヴァドス, フルーツブランデー, イタリアのグラッパに関して収集された情報を開示していただいた。焼酎製造関係者にも有益な情報といえよう。鈴木崇1. はじめに筆者らは, 平成15年11月20日から約2週間, 独立行政法人酒類総合研究所情報誌「お酒のはなし」第5号( 特集: ウイスキー類) の取材及びブランデーに関する情報の収集のため, フランス及びイタリアにおけるブランデー製造の主要生産地域を訪問した。今回の出張において, 実際の製造現場に臨場し, 日本の成書等には記述されていない事項を体験するなど,有意義な調査を行うことができたので, ここにその一部を紹介したい。2. カルヴァドス( Cal vados)カルヴァドスとはフランス北部のノルマンディー( Normandy) 地方で, リンゴを原料に造られるブランデーをいう。最高品質のカルヴァドスが生産されている地域の中心地ポンレベック( Pont 1' Ev益que) は噌パリのサンラザール駅( Gare Sai nt Lazare) から映画『シェルブールの雨傘』で有名なシェルブール( Cherbourg)方面行の列車に乗り, 途中リジュー( Li si eux) で枝線に乗り換え, 都合約2時間で到着する。駅名標を見落とすと降り損ねてしまうような駅に驚いてしまう。原産地呼称統制( AOC) により地区名表示が許さ第1図今回訪問した場所の位置関係図Research of t he French and I t al i an Brandy.Takashi Suzu KI ( Nat i onal Resemch 1nst i t ut e Of Brewi ng)484醸協( 2005) 第2図カルヴァドスのAOCれているカルヴァドスの中で, 最高品質といわれているのがこのポンレベック村周辺のAOCカルヴァドスペイドージュ( Cal vados pays d' Auge) のものである。1997年のI NAO( 国立原産地呼称研究所: l n-st i t"
100_497.pdf,日本醸造協会誌/100巻/7号/100_497.pdf,奈良時代の平城宮で作られた「御酒」って、天皇や高官が飲んだ特別な日本酒だったみたい！古代の醸造技術が今に続いてるかも？すごい！,"万葉の古代と酒( 6)加藤百一5・4造酒司・御酒醸所縄文時代晩期以来, 水稲作りと共に日本の風土に合うように, コメの酒造りが行われてきたであろうが,更には, 大陸の酒造技術を絶えず吸収しながら, どのようにしてわが国独特の「コメの酒」に仕上げていったのであろうか。万葉時代は酒造技術面でも見るべきものが多く, 特に醸造の安全化を目指して進展していった。『万葉集』には酒造りの実際をそのまゝ詠った歌は見当たらないが, 平城宮の造酒司や長屋王邸宅の御酒醸所跡など, さらにそれら遺跡からの出土木簡から, 当時の酒類と酒造法などを推理することができる。5・4・1平城宮の造酒司造酒司は, 宮内省の管轄下に置かれ,「酒ヲ醸シ, 酷・酢ヲ掌」握し, 運営するところ, つまり平城宮の酒類に関する総てを取り仕切っていた。そのために,「正・佑・令史各一名・酒部六十名」他に使部など76名の官人がこの司に属していたが,実際の酒造りに従事していたのは酒部のもの60名であった。このような宮廷の官人体制が整い始めたのは6世紀以前, 「酒人部」または「酒部」が宮廷内で酒造りをしたのは, 恐らくこれ以前5世紀末期以降であったろう1) 。ここで興味あるのは, 同司からの呼出状の木簡である。若湯坐少鎌[ 表] 造酒司符長等犬甘名事日置薬[ 裏] 直者言従給状知必番日向口この木簡は, 平城京の醸造場のある造酒司が, 技術者の長を呼出したもので, 「符」という命令書の型式を採っている。呼出しの対象は, 「若湯坐少鎌」「犬甘名事」「日置薬」の3名で, 「命令通りに, 勤務に当っている日は必ず出頭せよ」というのである。この木簡は, 平城宮の造酒司跡から発見されたので, 恐らく出頭した役人が役所まで持参したものであろう2) 。次の収穫は発掘調査の結果, 平城宮の造酒司がどのようであったのか, ある程度復元できたことである。 昭和39~40年( 1964~1965) , 平成5~7年( 1993~1995) の発掘調査によって, 造酒司は内裏の東250mの所に位置し, 西の築地は南北90m, 北の築地は東西60mで, 式部省・兵部省の規模に比べると破格の広さであった。建物の配置は奈良朝時代前後期で多少変っているが, 何れも井戸を中心としていた。図5. 1は, 秋山裕一博士の御厚意で, 玉田芳英「平城宮の酒造り」〔奈良"
