src,dst,weight
分離,活性,8
蒸米,酸度,8
官能評価,純米酒,8
and,精米,8
発酵,白米,8
吟醸酒,蒸米,8
清酒醸造,麹菌,7
rice,測定,7
tabl,仕込,7
ppm,仕込,7
ppm,吟醸酒,7
杜氏,酒造好適米,7
酒質,醸造,7
sake,山田錦,7
タンパク,ワイン,7
発酵,酒母,7
仕込,精米歩合,7
吟醸酒,精米,7
ビール,醸造,7
精米,酵母,7
仕込,濃度,7
平成,酸度,7
ppm,焼酎,7
酸度,醸造,7
杜氏,純米酒,7
活性,酒質,7
山田錦,試料,7
nan,濃度,7
平成,精米歩合,7
rice,麹菌,7
濃度,発酵,7
清酒醸造,測定,7
吟醸酒,酒造好適米,7
消費者,酵母,7
nan,品種,7
清酒醸造,発酵,7
アミノ,濃度,7
アミノ,品種,7
ppm,清酒酵母,7
測定,蒸米,7
fig,精米,7
日本酒,酒母,7
活性,発酵,7
tabl,試料,7
sake,酒母,7
アミノ,清酒醸造,7
吟醸酒,濃度,7
fig,原料米,7
仕込,清酒醸造,7
清酒醸造,酒造好適米,7
日本酒,酒造好適米,7
fig,酒質,7
仕込,昭和,7
分離,酒母,7
官能評価,精米歩合,7
ワイン,昭和,7
nan,ppm,7
白米,酒質,7
昭和,酸度,7
平成,酒類,7
and,遺伝子,7
ビール,発酵,7
原料米,発酵,7
fig,測定,7
試料,酸度,7
ビール,麹菌,7
品種,酒類,6
試料,香気成分,6
杜氏,消費者,6
fig,平成,6
ビール,酒質,6
sake,タンパク,6
ワイン,官能評価,6
ワイン,遺伝子,6
発酵,精米歩合,6
消費者,試料,6
濃度,精米歩合,6
アミノ,精米,6
品種,試料,6
山田錦,杜氏,6
昭和,焼酎,6
官能評価,清酒醸造,6
活性,精米歩合,6
ワイン,品種,6
平成,消費者,6
仕込,精米,6
酒類,醸造,6
消費者,香気成分,6
原料米,醸造,6
nan,分離,6
平成,発酵,6
nan,the,6
活性,精米,6
杜氏,酵母,6
清酒酵母,清酒醸造,6
アミノ,酒造好適米,6
タンパク,醸造,6
and,酒類,6
測定,精米,6
測定,醸造,6
sake,焼酎,6
焼酎,酒母,6
酒母,麹菌,6
活性,香気成分,6
山田錦,清酒醸造,6
消費者,焼酎,6
平成,試料,6
山田錦,日本酒,6
精米,麹菌,6
tabl,タンパク,6
平成,麹菌,6
nan,試料,6
清酒醸造,試料,6
原料米,測定,6
清酒醸造,酸度,6
焼酎,酒質,6
活性,濃度,6
蒸米,遺伝子,6
原料米,試料,6
fig,山田錦,6
平成,濃度,6
sake,活性,6
吟醸酒,活性,6
tabl,精米,6
活性,清酒醸造,6
官能評価,酒類,5
原料米,濃度,5
ビール,酒造好適米,5
fig,焼酎,5
試料,醸造,5
タンパク,清酒酵母,5
ワイン,発酵,5
仕込,清酒酵母,5
原料米,香気成分,5
酒造好適米,醸造,5
山田錦,測定,5
発酵,酒造好適米,5
輸出,酒質,5
タンパク,測定,5
杜氏,蒸米,5
平成,清酒酵母,5
日本,発酵,5
日本,麹菌,5
rice,香気成分,5
平成,酒母,5
the,日本酒,5
and,酒母,5
平成,精米,5
山田錦,発酵,5
官能評価,昭和,5
タンパク,日本酒,5
fig,発酵,5
酒母,酒造好適米,5
濃度,麹菌,5
濃度,醸造,5
fig,酒母,5
nan,tabl,5
活性,醸造,5
日本酒,試料,5
昭和,清酒醸造,5
tabl,吟醸酒,5
sake,清酒醸造,5
官能評価,清酒酵母,5
酒造好適米,酒類,5
and,吟醸酒,5
sake,ワイン,5
ワイン,純米酒,5
分離,清酒醸造,5
ワイン,香気成分,5
tabl,活性,5
and,麹菌,5
測定,発酵,5
ppm,酒母,5
杜氏,麹菌,5
輸出,酒類,5
ビール,輸出,5
活性,清酒酵母,5
アミノ,試料,5
アミノ,消費者,5
and,酒造好適米,5
精米歩合,遺伝子,5
白米,酒母,5
fig,ppm,5
杜氏,酸度,4
fig,仕込,4
ワイン,清酒酵母,4
測定,酸度,4
sake,品種,4
活性,試料,4
精米,酒質,4
and,タンパク,4
ビール,吟醸酒,4
sake,蒸米,4
sake,純米酒,4
fig,醸造,4
rice,吟醸酒,4
nan,遺伝子,4
アミノ,測定,4
吟醸酒,試料,4
アミノ,醸造,4
tabl,平成,4
吟醸酒,清酒酵母,4
精米,遺伝子,4
品種,測定,4
アミノ,焼酎,4
純米酒,酒造好適米,4
平成,焼酎,4
and,品種,4
the,遺伝子,4
吟醸酒,麹菌,4
吟醸酒,遺伝子,4
アミノ,昭和,4
昭和,輸出,4
精米,酸度,4
and,山田錦,4
仕込,原料米,4
清酒酵母,酒類,4
焼酎,蒸米,4
fig,活性,4
ワイン,麹菌,4
品種,平成,4
タンパク,平成,4
nan,活性,4
精米,醸造,4
日本酒,白米,4
仕込,試料,4
ppm,蒸米,4
発酵,蒸米,4
the,ワイン,4
清酒酵母,濃度,4
焼酎,酒造好適米,4
ppm,日本酒,4
白米,麹菌,4
tabl,発酵,4
ppm,消費者,4
品種,焼酎,4
ワイン,酒造好適米,4
焼酎,試料,4
発酵,試料,4
and,蒸米,4
杜氏,精米歩合,4
杜氏,焼酎,4
fig,酒類,4
分離,焼酎,4
タンパク,酸度,4
白米,酒類,4
日本酒,濃度,4
日本,消費者,4
濃度,純米酒,4
tabl,清酒酵母,4
白米,純米酒,4
アミノ,ワイン,4
精米,酒母,4
品種,醸造,4
タンパク,香気成分,4
山田錦,酒類,4
分離,官能評価,4
tabl,濃度,4
分離,精米歩合,4
tabl,測定,4
rice,分離,4
山田錦,醸造,4
清酒酵母,醸造,4
ppm,活性,4
fig,酒造好適米,4
山田錦,香気成分,4
仕込,日本酒,4
平成,純米酒,4
and,原料米,3
遺伝子,醸造,3
仕込,焼酎,3
fig,分離,3
ワイン,杜氏,3
測定,焼酎,3
ppm,測定,3
品種,官能評価,3
山田錦,濃度,3
fig,清酒酵母,3
官能評価,山田錦,3
タンパク,酒母,3
焼酎,純米酒,3
日本酒,蒸米,3
山田錦,焼酎,3
純米酒,酒類,3
平成,清酒醸造,3
ppm,昭和,3
精米,酒類,3
原料米,酒類,3
分離,吟醸酒,3
消費者,白米,3
and,平成,3
平成,蒸米,3
分離,遺伝子,3
官能評価,活性,3
吟醸酒,清酒醸造,3
仕込,分離,3
ppm,純米酒,3
ppm,山田錦,3
sake,酒類,3
日本,純米酒,3
and,nan,3
and,醸造,3
濃度,蒸米,3
測定,香気成分,3
測定,麹菌,3
アミノ,ビール,3
仕込,山田錦,3
ワイン,測定,3
sake,遺伝子,3
蒸米,酒造好適米,3
日本,酵母,3
昭和,香気成分,3
酒類,香気成分,3
白米,香気成分,3
分離,酒質,3
昭和,清酒酵母,3
and,ワイン,3
アミノ,酒類,3
消費者,酸度,3
ワイン,酸度,3
ワイン,白米,3
nan,rice,3
香気成分,麹菌,3
平成,日本,3
活性,白米,3
ppm,原料米,3
品種,酸度,3
fig,麹菌,3
ビール,酒母,3
清酒醸造,濃度,3
tabl,蒸米,3
蒸米,試料,3
tabl,純米酒,3
tabl,昭和,3
ppm,精米歩合,3
タンパク,試料,3
杜氏,清酒醸造,3
ビール,純米酒,3
原料米,焼酎,3
rice,昭和,3
fig,タンパク,3
試料,酵母,3
tabl,焼酎,3
焼酎,酸度,3
日本,杜氏,3
活性,酸度,2
吟醸酒,測定,2
純米酒,醸造,2
純米酒,香気成分,2
仕込,香気成分,2
酸度,麹菌,2
tabl,酒質,2
精米歩合,酒類,2
昭和,発酵,2
仕込,醸造,2
蒸米,香気成分,2
酒造好適米,香気成分,2
tabl,酒母,2
ppm,醸造,2
試料,麹菌,2
ビール,品種,2
仕込,麹菌,2
sake,麹菌,2
仕込,日本,2
品種,濃度,2
試料,酒母,2
官能評価,精米,2
消費者,輸出,2
杜氏,発酵,2
平成,遺伝子,2
仕込,測定,2
消費者,酒造好適米,2
品種,日本,2
純米酒,麹菌,2
発酵,純米酒,2
清酒酵母,純米酒,2
ビール,原料米,2
杜氏,測定,2
測定,純米酒,2
日本酒,測定,2
and,日本酒,2
日本酒,精米,2
ビール,香気成分,2
純米酒,輸出,2
ワイン,活性,2
tabl,酒類,2
杜氏,精米,2
分離,平成,2
ビール,官能評価,2
遺伝子,酒質,2
純米酒,遺伝子,2
焼酎,精米,2
昭和,濃度,2
純米酒,酒母,2
ビール,測定,2
官能評価,日本,2
tabl,清酒醸造,2
品種,酒母,2
ワイン,平成,2
消費者,発酵,2
日本酒,遺伝子,2
原料米,消費者,2
白米,遺伝子,2
原料米,清酒酵母,2
官能評価,蒸米,2
吟醸酒,発酵,2
品種,香気成分,2
清酒酵母,蒸米,2
sake,昭和,2
日本,精米歩合,2
焼酎,白米,2
測定,酒類,2
ppm,ビール,2
ビール,分離,2
品種,杜氏,2
仕込,純米酒,2
分離,昭和,2
and,ビール,2
原料米,杜氏,2
焼酎,精米歩合,2
官能評価,麹菌,2
rice,酒類,2
試料,酒造好適米,2
分離,純米酒,2
fig,品種,2
平成,測定,2
the,昭和,2
分離,酒造好適米,2
品種,日本酒,2
ワイン,試料,2
ワイン,濃度,2
官能評価,杜氏,2
rice,清酒酵母,2
平成,輸出,2
濃度,遺伝子,2
活性,純米酒,2
ビール,蒸米,2
消費者,清酒醸造,2
清酒醸造,醸造,2
清酒醸造,酒類,2
タンパク,昭和,2
ビール,山田錦,2
分離,麹菌,2
仕込,吟醸酒,2
分離,精米,2
分離,濃度,2
酒母,醸造,2
fig,純米酒,2
rice,酒母,2
