src,dst,weight
アミノ,酵素,29
エチル,官能評価,29
活性,製麹,29
写真,日本酒,29
製造方法,酵母,29
aspergillus,遺伝子,29
清酒,酢酸,29
味噌,生成,29
ワイン,輸出,29
清酒,麹,29
nan,アミノ,29
and,生成,29
sake,table,29
菌株,酵母,29
麹,麹菌,29
市場,日本,29
清酒,清酒酵母,29
活性,醤油,29
乳酸菌,機能性,29
蒸米,酵母,29
oryzae,清酒,29
and,添加,29
品質,醸造,29
白酒,香気成分,29
and,焼酎,29
影響,酵母,29
分離,親株,29
清酒,熟成,28
and,酢酸,28
nan,発酵食品,28
and,清酒酵母,28
微生物,食品,28
日本,焼酎,28
was,清酒,28
乳酸菌,生成,28
商品,清酒,28
nan,原料,28
リンゴ,ワイン,28
官能評価,焼酎,28
and,cerevisiae,28
タンパク,発酵,28
味噌,製麹,28
清酒酵母,香気成分,28
ワイン,焼酎,28
濃度,生成,28
場合,酵母,28
acid,乳酸菌,28
アミラーゼ,清酒,28
ウイスキー,清酒,28
ビール,醸造,28
生成,発酵,28
発酵,製造方法,28
活性,生成,28
dna,清酒酵母,28
グルコース,培地,28
影響,清酒,28
培地,生育,28
影響,麹菌,28
nan,エステル,28
味噌,添加,28
acid,fig,28
aspergillus,活性,28
製造方法,遺伝子,28
機能性,食品,28
品質,日本酒,28
品質,香気成分,28
活性,測定,28
清酒,開発,28
saccharomyces,分離,27
微生物,研究,27
官能評価,濃度,27
アミノ,培地,27
nan,タンパク,27
ワイン,写真,27
the,増加,27
アミノ,グルタミン,27
生産,酵母,27
acid,sake,27
商品,市場,27
活性,酵素,27
ゲノム,酵母,27
焼酎,蒸留酒,27
品質,酵母,27
製造方法,麹菌,27
プロテアーゼ,酵母,27
and,味噌,27
味噌,発酵,27
sake,試料,27
and,グルコース,27
昭和,歴史,27
and,成分,27
味噌,醸造,27
発酵食品,醤油,27
微生物,醸造,27
sake,清酒酵母,27
発酵食品,麹菌,27
saccharomyces,遺伝子,27
仕込,味噌,27
アミノ,乳酸菌,27
微生物,製造方法,27
and,ppm,27
添加,発酵,27
and,dna,27
遺伝子,醤油,27
アミラーゼ,生産,27
tabl,アミノ,27
増加,酵母,27
清酒,蒸米,27
koji,rice,26
リンゴ,清酒酵母,26
微生物,遺伝子,26
プロテアーゼ,酵素活性,26
nan,飲酒,26
培地,増殖,26
oryzae,味噌,26
the,清酒醸造,26
官能評価,酢酸,26
発酵,麹,26
発酵食品,酵母,26
アミラーゼ,タンパク,26
場合,清酒,26
吟醸酒,消費者,26
nan,仕込,26
原料米,精米歩合,26
精米歩合,酸度,26
日本酒,純米酒,26
味噌,微生物,26
商品,昭和,26
アミノ,グルコース,26
デンプン,酵母,26
and,ブドウ,26
the,麹,26
酵母,開発,26
アミノ酸,清酒,26
dna,nan,26
nan,純米酒,26
the,デンプン,26
活性,製造方法,26
官能評価,酒質,26
添加,濃度,26
oryzae,酵素,26
グルコース,生成,26
生成,酢酸,26
ワイン,乳酸菌,26
グルコアミラーゼ,遺伝子,26
and,試料,26
有機酸,清酒,26
the,山田錦,26
ppm,生成,26
アミラーゼ,酵素,26
酒質,酸度,26
アミラーゼ,デンプン,26
ワイン,添加,26
清酒,清酒醸造,26
検出,酵母,26
原料米,酵母,25
培養,発酵,25
清酒,研究,25
the,精米,25
ワイン,含量,25
中国,白酒,25
酒質,香気成分,25
nan,含量,25
発酵,遺伝子,25
rice,山田錦,25
プロテアーゼ,味噌,25
清酒,酒造好適米,25
技術,醸造,25
生産,発現,25
タンパク,醤油,25
分離,菌株,25
機能性,発酵食品,25
サンプル,官能評価,25
場合,昭和,25
吟醸酒,精米歩合,25
the,増殖,25
製麹,醤油,25
saccharomyces,the,25
the,貯蔵,25
oryzae,生産,25
ワイン,酒類,25
ppm,sake,25
and,変異株,25
変異株,育種,25
エチル,焼酎,25
was,発酵,25
清酒,親株,25
清酒,貯蔵,25
蒸米,麹菌,25
酵母,食塩,25
and,有機酸,25
分析,試料,25
nan,商品,25
芋焼酎,香気成分,25
nan,官能評価,25
the,芋焼酎,25
グルコース,活性,25
sake,濃度,25
ビール,香気成分,25
was,活性,25
エステル,ビール,25
nan,酢酸,25
山田錦,清酒,24
含量,白酒,24
タンパク,ビール,24
機能性,醤油,24
and,菌株,24
nan,ブドウ,24
sake,日本酒,24
the,親株,24
中国,発酵,24
原料米,白米,24
ppm,添加,24
官能評価,成分,24
山田錦,精米歩合,24
製麹,酵素活性,24
アミノ酸,発酵,24
and,エチル,24
tabl,table,24
ビール,写真,24
tabl,was,24
and,koji,24
グルコアミラーゼ,酵素活性,24
分離,清酒酵母,24
タンパク,ペプチド,24
ペプチド,清酒,24
nan,料理,24
歴史,焼酎,24
the,麹菌,24
デンプン,麹菌,24
成分,醤油,24
吟醸酒,酵母,24
was,yeast,24
焼酎,酒質,24
and,酵素活性,24
nan,アミノ酸,24
酒母,酒質,24
oryzae,アミノ,24
日本,酒類,24
白米,蒸米,24
品質,清酒,24
仕込,酒母,24
ウイスキー,焼酎,23
酒母,酸度,23
acid,ppm,23
精米歩合,酵母,23
was,濃度,23
acid,培地,23
and,アミラーゼ,23
fig,濃度,23
微生物,酵素,23
蒸米,製麹,23
oryzae,プロテアーゼ,23
清酒,製造方法,23
昭和,消費者,23
発現,解析,23
and,aspergillus,23
乳酸菌,清酒,23
sake,酒粕,23
乳酸菌,日目,23
タンパク,デンプン,23
the,分析,23
中国,蒸留酒,23
活性,親株,23
rice,酵母,23
昭和,醸造,23
fig,was,23
the,タンパク,23
the,酢酸,23
nan,活性,23
清酒,酒母,23
sake,yeast,23
アミノ,有機酸,23
タンパク,分解,23
acid,官能評価,23
oryzae,発現,23
デンプン,品種,23
rice,酒造好適米,23
乳酸菌,発酵食品,23
使用,場合,23
the,含量,23
仕込,発酵,23
発酵,麹菌,23
ワイン,発酵,23
デンプン,蒸米,23
日本酒,歴史,23
table,酵母,23
濃度,発酵,23
蒸留,蒸留酒,23
nan,貯蔵,23
分離,発酵,23
nan,分析,23
グルコアミラーゼ,酵母,23
熟成,貯蔵,23
製造方法,醤油,23
日本酒,酒類,23
and,育種,23
日本酒,酒質,23
cerevisiae,分離,22
nan,プロテアーゼ,22
rice,試料,22
タンパク,生産,22
仕込,蒸米,22
タンパク,酒造好適米,22
成分,清酒,22
品質,昭和,22
検出,香気成分,22
アミラーゼ,グルコース,22
醤油,醸造,22
the,カプロン,22
発酵,研究,22
sake,白米,22
仕込,醤油,22
グルコース,濃度,22
エチル,濃度,22
親株,遺伝子,22
acid,rice,22
oryzae,グルコアミラーゼ,22
oryzae,ゲノム,22
発酵,酒類,22
tabl,酸度,22
rice,発酵,22
歴史,醸造,22
nan,麹,22
ワイン,料理,22
fig,乳酸菌,22
and,アミノ酸,22
rice,品種,22
ビール,成分,22
nan,使用,22
含量,香気成分,22
the,乳酸,22
and,麹菌,22
日本酒,杜氏,22
使用,酵母,22
発酵,酒質,22
歴史,発酵,22
タンパク,酵素,22
味噌,遺伝子,22
培養,麹菌,22
the,製麹,22
アミノ,官能評価,22
cerevisiae,the,22
分離,変異株,21
エステル,生成,21
吟醸酒,杜氏,21
原料米,蒸米,21
cerevisiae,発酵,21
機能性,活性,21
koji,活性,21
nan,変化,21
table,清酒,21
濃度,焼酎,21
原料,酵母,21
乳酸,清酒,21
アミラーゼ,発現,21
乳酸,有機酸,21
タンパク,機能性,21
酒類,酵母,21
日本,醤油,21
nan,酸度,21
アミノ酸,有機酸,21
acid,アミノ酸,21
料理,日本,21
ppm,香気成分,21
含量,酵母,21
清酒酵母,発酵,21
原料,麹菌,21
分解,醤油,21
and,熟成,21
acid,table,21
味噌,清酒,21
nan,輸出,21
吟醸酒,酸度,21
技術,研究,21
乳酸菌,遺伝子,21
oryzae,製造方法,21
酵素活性,麹,21
微生物,機能性,21
acid,発酵,21
乳酸菌,食品,21
吟醸酒,香気成分,21
使用,清酒,21
測定,酵母,21
温度,酵母,21
酵素,麹,21
ビール,生成,21
and,ビール,21
乳酸菌,食塩,21
食品,麹菌,21
酵素,醤油,21
清酒酵母,酢酸,21
カビ,酵母,21
品種,酵母,21
デンプン,遺伝子,21
oryzae,解析,21
培養,生産,21
仕込,生成,21
fig,酵母,21
培地,生産,21
焼酎,酢酸,20
ビール,品種,20
消費者,食品,20
dna,分離,20
cerevisiae,dna,20
the,培養,20
乳酸菌,仕込,20
味噌,酵素,20
ビール,商品,20
原料,醸造,20
酒造好適米,酵母,20
nan,ウイスキー,20
nan,酒母,20
koji,麹,20
rice,酸度,20
ビール,活性,20
親株,香気成分,20
タンパク,解析,20
変異株,遺伝子,20
リンゴ,分離,20
rice,デンプン,20
アミノ,熟成,20
リンゴ,親株,20
昭和,酒質,20
乳酸菌,培養,20
バイオテクノロジー,遺伝子,20
nan,清酒酵母,20
ビール,官能評価,20
ワイン,遺伝子,20
fig,試料,20
tabl,官能評価,20
山田錦,蒸米,20
昭和,食品,20
原料,品質,20
焼酎,麹菌,20
培地,酢酸,20
熟成,酵母,20
品種,昭和,20
and,培養,20
原料,酒類,20
dna,saccharomyces,20
熟成,生成,20
タンパク,原料米,20
プロテアーゼ,製麹,20
リンゴ,有機酸,20
生産,発酵,20
グルタミン,発酵,20
and,oryzae,20
官能評価,試料,20
acid,was,20
ビール,乳酸菌,20
市場,昭和,20
白米,酒造好適米,20
nan,育種,20
発酵食品,食品,20
タンパク,山田錦,20
清酒,生産,20
生成,醤油,20
グルコアミラーゼ,グルコース,20
醸造,香気成分,20
分解,麹菌,20
and,白米,20
市場,酒類,20
and,酸度,20
the,グルコアミラーゼ,20
アミノ,酒質,20
cerevisiae,清酒酵母,20
dna,育種,20
含量,品種,20
消費者,純米酒,20
ビール,市場,20
原料,味噌,20
微生物,発酵食品,19
カプロン,官能評価,19
品種,醸造,19
fig,添加,19
ppm,エチル,19
山田錦,酵母,19
nan,品質管理,19
fig,香気成分,19
仕込,酒質,19
エチル,成分,19
写真,輸出,19
ワイン,黄酒,19
アミノ,含量,19
機能性,研究,19
精米歩合,酒造好適米,19
濃度,試料,19
カビ,日本,19
日本酒,発酵,19
消費者,酒類,19
中国,焼酎,19
中国,原料,19
and,日目,19
活性,焼酎,19
測定,濃度,19
ワイン,有機酸,19
焼酎,輸出,19
エステル,カプロン,19
ゲノム,タンパク,19
the,リンゴ,19
ppm,官能評価,19
sake,分離,19
アミラーゼ,蒸米,19
製麹,酵母,19
品質,消費者,19
rice,酵素活性,19
アミノ,原料米,19
発酵,酸度,19
官能評価,発酵,19
清酒,精米,19
was,香気成分,19
ビール,飲酒,19
品質,焼酎,19
成分,麹菌,19
味噌,生育,19
焼酎,醸造,19
acid,乳酸,19
グルタミン,味噌,19
グルコース,清酒,19
成分,酵母,19
アミノ,食塩,19
味噌,香気成分,19
ワイン,分離,19
変化,清酒,19
熟成,麹菌,19
培地,活性,19
nan,カビ,19
培地,育種,19
the,酒造好適米,19
fig,焼酎,19
乳酸菌,酒母,19
nan,sake,19
アミノ,清酒酵母,19
仕込,熟成,19
ppm,酢酸,19
the,プロテアーゼ,19
平成,日本酒,19
dna,ゲノム,19
nan,精米歩合,19
dna,解析,19
原料,開発,19
アミノ,麹,19
プロテアーゼ,麹,19
仕込,日目,19
中国,歴史,19
ブドウ,醸造,19
昭和,麹菌,19
有機酸,酸度,19
製麹,麹,18
分離,香気成分,18
増殖,生育,18
活性,醸造,18
技術,昭和,18
清酒,醤油,18
dna,検出,18
培地,菌株,18
市場,輸出,18
ビール,原料,18
ワイン,清酒酵母,18
原料,品種,18
醤油,麹,18
日本酒,酵母,18
原料,蒸留酒,18
アミノ酸,生成,18
ワイン,菌株,18
乳酸,生成,18
蒸米,酒母,18
酒類,飲酒,18
増殖,添加,18
原料米,山田錦,18
ビール,場合,18
ビール,白酒,18
味噌,影響,18
the,品種,18
was,酸度,18
味噌,研究,18
and,発現,18
純米酒,酒質,18
nan,熟成,18
アミラーゼ,製造方法,18
ビール,平成,18
sake,エチル,18
品質管理,官能評価,18
アミノ,変異株,18
日本,醸造,18
koji,アミノ,18
品質管理,醤油,18
sake,仕込,18
dna,親株,18
and,グルタミン,18
山田錦,精米,18
nan,蒸留,18
koji,was,18
品種,精米歩合,18
and,生育,18
sake,貯蔵,18
カプロン,吟醸酒,18
fig,培地,18
nan,酒造好適米,18
研究,食品,18
fig,デンプン,18
sake,原料米,18
saccharomyces,清酒酵母,18
koji,製麹,18
デンプン,活性,18
エステル,発酵,18
原料米,麹菌,18
官能評価,醤油,18
エチル,含量,18
カプロン,白酒,18
タンパク,精米歩合,18
乳酸菌,検出,18
白酒,酵母,18
分離,生育,18
the,成分,18
発酵,白酒,18
rice,濃度,18
nan,蒸留酒,18
発現,発酵,18
分析,酵母,18
機能性,発酵,18
有機酸,香気成分,18
分析,成分,18
dna,the,18
acid,生成,18
アミノ酸,香気成分,18
ウイスキー,昭和,18
nan,測定,18
健康,酵母,18
仕込,添加,18
アミノ,分解,18
ワイン,熟成,18
ビール,中国,18
中国,醸造,18
昭和,開発,17
and,仕込,17
仕込,焼酎,17
タンパク,醸造,17
sake,香気成分,17
培地,発酵,17
saccharomyces,yeast,17
原料,微生物,17
ppm,アミノ,17
fig,アミノ,17
酢酸,酸度,17
酢酸菌,酵母,17
アミノ,機能性,17
and,含量,17
dna,麹菌,17
原料,香気成分,17
the,醸造,17
清酒,輸出,17
原料,麹,17
仕込,白米,17
使用,原料,17
酢酸,食酢,17
味噌,食酢,17
and,増殖,17
焼酎,製造方法,17
乳酸菌,菌株,17
and,検出,17
品種,焼酎,17
sake,親株,17
グルコアミラーゼ,酵素,17
タンパク,ワイン,17
デンプン,清酒醸造,17
仕込,原料,17
遺伝子,醸造,17
rice,アミノ,17
and,精米歩合,17
タンク,仕込,17
原料米,品種,17
グルタミン,活性,17
原料米,酒造好適米,17
rice,table,17
カビ,麹菌,17
仕込,酸度,17
ペプチド,醤油,17
nan,原料米,17
活性,発酵,17
官能評価,食品,17
タンパク,結果,17
dna,発酵,17
乳酸菌,生産,17
acid,ワイン,17
蒸留酒,酒類,17
増殖,麹菌,17
熟成,醤油,17
rice,活性,17
dna,タンパク,17
原料,日本,17
育種,香気成分,17
日目,活性,17
原料米,酒質,17
ppm,tabl,17
nan,清酒醸造,17
原料,昭和,17
原料,製麹,17
変化,熟成,17
and,影響,17
活性,結果,17
杜氏,清酒,17
エチル,生成,17
清酒醸造,蒸米,17
精米歩合,試料,17
nan,場合,17
親株,酢酸,17
原料米,吟醸酒,17
培地,生成,17
アミノ,蒸米,17
原料,蒸留,17
nan,蒸米,17
カビ,中国,17
乳酸菌,酸度,17
was,培地,17
発酵,開発,17
原料米,麹,17
健康,発酵,17
白米,試料,17
nan,品種,17
アミラーゼ,製麹,17
アミノ,成分,17
the,検出,17
サンプル,白酒,17
タンパク,製造方法,17
エチル,黄酒,17
濃度,芋焼酎,17
官能評価,熟成,17
品質管理,食品,17
品質,市場,17
清酒酵母,酸度,17
アミノ,増加,17
焼酎,麹,17
活性,発現,17
結果,遺伝子,17
nan,市場,17
タンク,酵母,17
清酒,温度,17
原料,製造方法,16
rice,アミラーゼ,16
fig,発酵,16
アミノ,酒母,16
sake,添加,16
微生物,解析,16
蒸米,酒質,16
品種,遺伝子,16
アミノ酸,ペプチド,16
検出,清酒,16
機能性,製造方法,16
プロテアーゼ,酵素,16
生育,麹菌,16
乳酸菌,活性,16
table,発酵,16
原料米,精米,16
昭和,酒類,16
nan,カプロン,16
ppm,濃度,16
ゲノム,研究,16
ppm,カプロン,16
変異株,活性,16
yeast,分離,16
koji,麹菌,16
エステル,含量,16
品種,清酒,16
清酒酵母,酒母,16
nan,白米,16
yeast,香気成分,16
添加,酢酸,16
エステル,官能評価,16
エチル,酒質,16
ホップ,成分,16
清酒酵母,生成,16
吟醸酒,市場,16
味噌,増殖,16
プロテアーゼ,遺伝子,16
tabl,分離,16
品種,香気成分,16
熟成,香気成分,16
官能評価,香味,16
グルコアミラーゼ,生産,16
ゲノム,醤油,16
焼酎,遺伝子,16
品種,酒質,16
味噌,成分,16
rice,官能評価,16
仕込,官能評価,16
aspergillus,タンパク,16
ppm,was,16
カプロン,酒質,16
仕込,場合,16
ブドウ,日本,16
濃度,酸度,16
was,官能評価,16
白酒,蒸留酒,16
プロテアーゼ,清酒,16
アミノ,濃度,16
タンク,昭和,16
the,蒸留,16
消費者,酒質,16
アミノ,親株,16
タンク,場合,16
ppm,rice,16
tabl,活性,16
プロテアーゼ,醤油,16
清酒,酵素,16
原料,活性,16
増加,麹菌,16
アミラーゼ,麹,16
グルコアミラーゼ,清酒,16
デンプン,清酒,16
吟醸酒,品質,16
デンプン,原料米,16
生成,麹,16
場合,添加,16
table,香気成分,16
nan,精米,16
rice,タンパク,16
原料,食酢,16
and,プロテアーゼ,16
分析,香気成分,16
ワイン,原料,16
ビール,消費者,16
aspergillus,酵素活性,16
味噌,官能評価,16
table,官能評価,16
the,酒母,16
ビール,使用,16
味噌,製造方法,16
培地,添加,16
写真,昭和,16
生産,酵素,16
発酵,蒸留,16
食塩,麹菌,16
アミラーゼ,測定,16
and,酒粕,16
培地,香気成分,16
微生物,活性,16
the,ブドウ,16
味噌,培地,16
平成,開発,16
検出,発酵,16
清酒酵母,酒質,16
oryzae,the,16
グルコース,麹菌,16
グルタミン,乳酸菌,16
官能評価,酵素活性,16
分析,測定,16
蒸留,香気成分,16
sake,発酵,15
吟醸酒,商品,15
乳酸菌,官能評価,15
昭和,熟成,15
活性,蒸米,15
リンゴ,乳酸,15
仕込,麹菌,15
the,温度,15
写真,酵母,15
dna,活性,15
the,グルタミン,15
アミノ,酵素活性,15
中国,写真,15
醸造,麹,15
培地,清酒,15
タンパク,食品,15
ポリフェノール,ワイン,15
成分,焼酎,15
アミノ,影響,15
nan,香味,15
タンパク,白米,15
増加,活性,15
乳酸菌,麹,15
測定,白米,15
清酒,育種,15
sake,酒質,15
ウイスキー,ワイン,15
アミラーゼ,品種,15
増殖,酒母,15
清酒醸造,酒質,15
saccharomyces,香気成分,15
発酵,結果,15
官能評価,芋焼酎,15
場合,香気成分,15
nan,写真,15
ビール,研究,15
精米歩合,酒母,15
nan,機能性,15
製麹,遺伝子,15
昭和,貯蔵,15
アミノ,ビール,15
生育,発酵,15
ppm,試料,15
アミノ酸,酸度,15
品質管理,機能性,15
グルタミン,酵母,15
酵母,香味,15
タンパク,乳酸菌,15
ワイン,商品,15
精米歩合,酒質,15
and,醤油,15
バイオテクノロジー,研究,15
味噌,解析,15
日目,添加,15
製麹,酵素,15
cerevisiae,香気成分,15
rice,清酒醸造,15
菌株,麹菌,15
乳酸菌,解析,15
rice,麹,15
増加,添加,15
日本酒,研究,15
saccharomyces,発酵,15
aspergillus,the,15
was,アミノ,15
乳酸,酸度,15
増加,貯蔵,15
商品,酒質,15
味噌,親株,15
fig,酸度,15
sake,精米歩合,15
遺伝子,香気成分,15
結果,麹菌,15
アミラーゼ,発酵,15
dna,ワイン,15
nan,アミラーゼ,15
nan,解析,15
日本,発酵,15
